epoch,train_loss,eval_loss,eval_top1,eval_top5
97,2.2221034554874195,1.26619,71.176,89.978
98,2.241642203985476,1.26542,71.144,89.934
99,2.2096550663312278,1.265994375,71.194,89.928
100,2.2148153127408494,1.273583125,71.142,89.912
101,2.217517464768653,1.268264375,71.242,89.91
102,2.2415370099684773,1.2669375,71.316,90.022
103,2.2101314091214945,1.26741375,71.23,89.962
104,2.22963569912256,1.26514875,71.32,90.0
105,2.194954158044329,1.26635,71.314,89.924
106,2.236075625700109,1.266116875,71.234,89.938
107,2.2162983814875283,1.261974375,71.204,89.944
108,2.216910257058985,1.256825,71.26,89.936
109,2.2012954821773603,1.271610625,71.258,89.92
110,2.199948649780423,1.259903125,71.22,89.952
111,2.210069747532115,1.269678125,71.26,90.0
112,2.226111180642072,1.2638625,71.252,90.01
113,2.1973900210623647,1.2600325,71.188,89.972
114,2.1859746961032642,1.258273125,71.332,90.046
115,2.2120768801838744,1.26480625,71.338,89.946
116,2.2169542686612,1.270230625,71.208,89.974
117,2.222844675475476,1.25674125,71.314,90.02
118,2.2040818625805425,1.25283,71.308,89.982
119,2.208244524750055,1.264195625,71.336,90.016
