epoch,train_loss,eval_loss,eval_top1,eval_top5
83,2.24900833531922,1.271526875,70.876,89.79
84,2.231727822154176,1.26180375,70.962,89.798
85,2.2405306474835265,1.27608,71.024,89.698
86,2.2207379691741047,1.279458125,70.97,89.784
87,2.228453799790027,1.272026875,71.04,89.82
88,2.2400447878183103,1.2633925,71.096,89.886
89,2.2305370148490455,1.271193125,70.942,89.82
90,2.2162978368646957,1.265331875,70.972,89.826
91,2.22928721297021,1.277099375,71.02,89.906
92,2.227987609657587,1.27110375,71.014,89.85
93,2.2297034450605806,1.26944375,70.986,89.9
94,2.209539799129262,1.27100875,71.032,89.92
95,2.2119016133102716,1.26825875,71.1,89.888
96,2.217690243440516,1.27203875,71.046,89.888
97,2.2353432751169393,1.267573125,71.144,89.836
98,2.2169293398950614,1.265436875,71.07,89.84
99,2.203939110625024,1.267376875,71.104,89.842
100,2.21533159531799,1.273759375,71.024,89.788
101,2.229946272045958,1.273985,70.996,89.876
102,2.2316587205026663,1.2698325,71.03,89.904
103,2.205663450792724,1.2628875,71.126,89.814
104,2.2285335952160406,1.27146375,71.042,89.862
105,2.2040739994423064,1.264310625,71.098,89.914
106,2.2140014335220934,1.270843125,71.126,89.94
107,2.214237908522288,1.260873125,71.118,89.844
108,2.2191550322607454,1.262678125,71.174,89.924
109,2.2055605392830047,1.2712675,71.106,89.836
110,2.203343625162162,1.2669725,71.094,89.836
111,2.2158933013093236,1.27447375,70.998,89.848
112,2.2145819687375834,1.2665075,71.102,89.886
113,2.2100365676131903,1.264890625,71.066,89.804
114,2.1992438155062057,1.264508125,71.19,89.844
115,2.2040885523253797,1.259961875,71.152,89.94
116,2.2247644125246535,1.2694475,71.052,89.826
117,2.216344015271056,1.261048125,71.218,89.896
118,2.2048110564549765,1.25858375,71.164,89.836
119,2.2093304512547514,1.273418125,71.134,89.804
