epoch,train_loss,eval_loss,eval_top1,eval_top5
44,2.8024800197750914,1.0908628125,75.614,92.514
45,2.800292026762869,1.1232325,75.6,92.666
46,2.9295912817412733,1.1261496875,75.512,92.6
47,2.7950588581608793,1.1118890625,75.754,92.812
48,2.7676002161175597,1.0715440625,75.918,92.888
49,2.7852464236465155,1.208965,75.576,92.752
50,2.8795992603488996,1.164969375,75.74,92.84
51,2.8279574758866253,1.070713125,76.074,93.026
52,2.7991430081573188,1.1264646875,75.988,92.848
53,2.8632212620155486,1.1469803125,75.98,92.894
54,2.8700647330751607,1.0800721875,76.22,93.094
55,2.823253489008137,1.22628125,75.782,92.904
56,2.8410943372576845,1.0964175,76.12,92.964
57,2.8037215658262666,1.34630375,75.64,92.744
58,2.844846117730234,1.0537596875,76.106,93.072
59,2.7184477460150624,1.1012565625,76.306,93.058
60,2.7722695095866334,1.074071875,76.364,93.108
61,2.7100808293211696,1.1607796875,76.026,92.974
62,2.6939567000258204,1.06230125,76.214,93.062
63,2.8056659604988847,1.0668984375,76.408,93.082
64,2.7756958124684354,1.17091,76.178,92.962
65,2.6996898510876823,1.038766875,76.388,93.172
66,2.824885506255954,1.0639953125,76.322,93.186
67,2.7445089583303415,1.0744328125,76.446,93.122
68,2.6976139194825115,1.068904375,76.408,93.218
69,2.7980323223506702,1.20881875,76.142,93.024
70,2.812971953083487,1.1003809375,76.518,93.266
71,2.719308385662004,1.06089625,76.608,93.16
72,2.7823011314167694,1.055645625,76.518,93.166
73,2.728996197382609,1.04307375,76.406,93.112
74,2.7171795134450876,1.23451125,76.364,93.06
75,2.7497838490149555,1.11255375,76.372,93.21
76,2.7561298854210796,1.0562965625,76.446,93.192
77,2.730434527584151,1.235798125,76.18,92.976
78,2.814625772775388,1.1132375,76.524,93.086
79,2.731314282791287,1.202824375,76.366,93.082
80,2.7515879857773875,1.157598125,77.102,93.44
81,2.621140849356558,1.008529375,77.394,93.62
82,2.6567677317881118,1.0365303125,77.39,93.62
83,2.709435999393463,1.086306875,77.3,93.632
84,2.6387781851431904,1.06990625,77.454,93.656
85,2.710617286317489,1.0555415625,77.454,93.632
86,2.740657890544218,1.0667165625,77.544,93.672
87,2.6607550137183247,1.0787146875,77.474,93.704
88,2.5805426999634387,1.02226875,77.612,93.726
89,2.6446369185167202,1.0958121875,77.52,93.722
90,2.6663167733772126,1.02867,77.628,93.738
91,2.662324572310728,0.9874284375,77.63,93.768
92,2.6490544571596035,1.1024275,77.418,93.696
93,2.635151194591148,1.1550540625,77.402,93.62
94,2.6158442357007194,1.0210225,77.612,93.726
95,2.639846386862736,1.067149375,77.536,93.676
96,2.6046121260699104,1.0344984375,77.618,93.714
97,2.6217462490586674,1.339599375,76.96,93.368
98,2.5874098340670266,1.0477125,77.628,93.752
99,2.6098178952347997,1.0882703125,77.474,93.696
100,2.633854213882895,1.0720540625,77.452,93.732
101,2.66406570930107,1.0586596875,77.574,93.742
102,2.6213088210891273,1.044533125,77.526,93.76
103,2.634200248063779,1.1095859375,77.434,93.662
104,2.6752361070876027,1.164960625,77.348,93.642
105,2.6218550812964345,1.026685,77.67,93.752
106,2.6530206612512175,1.1585903125,77.41,93.598
107,2.5959045793495927,1.007190625,77.718,93.826
108,2.5678015140926136,1.1257915625,77.492,93.66
109,2.652296658824472,1.0498625,77.586,93.746
110,2.6678032501071107,0.996825,77.692,93.79
111,2.6435689446972868,1.28895875,77.086,93.442
112,2.5703588841008207,1.1037403125,77.55,93.722
113,2.636515488811568,1.0449178125,77.68,93.806
114,2.636797998465744,1.020091875,77.624,93.78
115,2.6331874915197786,1.0318646875,77.646,93.716
116,2.5977227804707548,1.0728525,77.652,93.7
117,2.589633515068129,1.15764875,77.4,93.6
118,2.593919991278181,1.01926375,77.748,93.768
119,2.6639516458791843,1.063258125,77.642,93.79
