epoch,train_loss,eval_loss,eval_top1,eval_top5
94,2.2207753938787125,1.26143375,71.268,89.776
95,2.221658557069068,1.262310625,71.252,89.762
96,2.220636762824713,1.266864375,71.24,89.704
97,2.2343689308446995,1.256205,71.346,89.808
98,2.2268533846911263,1.2581275,71.316,89.812
99,2.202025759453867,1.2582125,71.306,89.724
100,2.2213667888267365,1.26782875,71.236,89.786
101,2.2132292284685025,1.263455,71.25,89.802
102,2.215103106171477,1.26335375,71.314,89.85
103,2.2087253916497325,1.26329375,71.358,89.816
104,2.213955073964362,1.2651375,71.286,89.758
105,2.201268414656321,1.26593375,71.204,89.772
106,2.217755038364261,1.268618125,71.326,89.768
107,2.218881796388065,1.26118375,71.312,89.808
108,2.210833016563864,1.25826,71.32,89.824
109,2.210034045518613,1.27049625,71.238,89.75
110,2.202897777744368,1.254201875,71.26,89.792
111,2.198652254600151,1.264993125,71.312,89.802
112,2.2174962688894833,1.267125,71.208,89.79
113,2.2027227434457517,1.260125625,71.254,89.814
114,2.188042592768576,1.2610525,71.3,89.844
115,2.213760490510978,1.258281875,71.43,89.856
116,2.2158163902806303,1.2639775,71.246,89.766
117,2.2194999397969712,1.25799625,71.348,89.83
118,2.197941417787589,1.254396875,71.274,89.846
119,2.2105576664793727,1.258734375,71.314,89.804
